url,domain,title,language_detected,kurdish_dialect_group,status_code,source,category,notes,checked_at
https://chiasport.com,chiasport.com,ChiaSport.com is for sale | HugeDomains,English,Other,200,variation,Sports,,2026-02-12 15:15:48
https://chiastore.com,chiastore.com,,Unknown,Other,200,variation,E-Commerce,,2026-02-12 15:15:48
https://chiatech.net,chiatech.net,,Unknown,Other,200,variation,Technology,,2026-02-12 15:15:48
https://chiatech.org,chiatech.org,ChiaTech - Launch Your Tech Career,Unknown,Other,200,variation,Technology,,2026-02-12 15:15:48
https://chinar.com,chinar.com,CHINAR.COM | Strategic-Grade domain names for established businesses and funded startups,English,Other,200,variation,General,,2026-02-12 15:15:49
https://chinar.tv,chinar.tv,Home | Chinar Media,English,Other,200,variation,TV & Radio,,2026-02-12 15:15:49
https://chinar.xyz,chinar.xyz,,Unknown,Other,200,variation,General,,2026-02-12 15:15:49
https://chinarfilm.com,chinarfilm.com,Chinar Film,English,Other,200,variation,Culture & Arts,,2026-02-12 15:15:49
https://chinargroup.com,chinargroup.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:49
https://chinarmedia.com,chinarmedia.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:15:49
https://chinarpost.com,chinarpost.com,,Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:15:49
https://chinartimes.com,chinartimes.com,صفحہ اول - CHINAR TIMES,Unknown,Other,200,variation,Culture & Arts,,2026-02-12 15:15:49
https://ciwan.me,ciwan.me,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://ciwan.net,ciwan.net,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:27
https://ciwan.org,ciwan.org,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://cizre.com,cizre.com,Cizre.com,Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:15:50
https://cizretv.com,cizretv.com,,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:05:41
https://cmd.koyauniversity.org,cmd.koyauniversity.org,CMD,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:05:41
https://conferences.cihanuniversity.edu.iq,conferences.cihanuniversity.edu.iq,Cihan University-Erbil Conferences,English,Other,200,crawl,Education,,2026-02-12 15:15:50
https://conferences.hmu.edu.krd,conferences.hmu.edu.krd,Conferences -  Home,English,Other,200,discovered,General,,2026-02-12 14:58:27
https://conferences.lfu.edu.krd,conferences.lfu.edu.krd,LFU Conference,English,Other,200,discovered,General,,2026-02-12 14:58:27
https://conferences.tiu.edu.iq,conferences.tiu.edu.iq,Home - Conferences TIU,English,Other,200,crawl,Education,,2026-02-12 15:05:41
https://confsubmission.hmu.edu.krd,confsubmission.hmu.edu.krd,HMU Conference Proceedings,English,Other,200,crawl,Education,,2026-02-12 15:05:41
https://cptad.lfu.edu.krd,cptad.lfu.edu.krd,Center of Pedagogical Training and Academic Development,English,Other,200,discovered,General,,2026-02-12 14:58:27
https://cue.edu.krd,cue.edu.krd,Catholic University in Erbil | Where every student's story matters,English,Other,200,common_crawl,Education,,2026-02-12 15:05:41
https://cuesj.cihanuniversity.edu.iq,cuesj.cihanuniversity.edu.iq,Cihan University-Erbil Scientific Journal – a periodic multidisciplinary scientific journal issued by Cihan University- Erbil after auditing and revising by a specialized staff headed by the President,English,Other,200,crawl,Education,,2026-02-12 15:15:50
https://da.azadiradio.com,da.azadiradio.com,صفحه نخست رادیو آزادی,Persian / English,Other,200,crawl,TV & Radio,,2026-02-12 15:15:50
https://da.azadiradio.mobi,da.azadiradio.mobi,صفحه نخست رادیو آزادی,Persian / English,Other,200,crawl,TV & Radio,,2026-02-12 15:15:50
https://dahuk.com,dahuk.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:50
https://daquq.com,daquq.com,Daquq.com is for sale | HugeDomains,English,Other,200,variation,General,SSL warning,2026-02-12 15:15:50
https://data.krd,data.krd,Data,English,Other,200,discovered,General,SSL warning,2026-02-12 14:58:27
https://dean-of-students.tiu.edu.iq,dean-of-students.tiu.edu.iq,Home | Dean of Students,English,Other,200,crawl,Education,,2026-02-12 15:05:41
https://deng.io,deng.io,,Unknown,Other,200,variation,General,,2026-02-12 15:05:41
https://deng.me,deng.me,,Unknown,Other,200,variation,General,,2026-02-12 15:05:41
https://deng.online,deng.online,,Unknown,Other,200,variation,General,,2026-02-12 15:15:50
https://deng.org,deng.org,,Unknown,Other,200,variation,General,,2026-02-12 15:05:41
https://dengekurdistan.nu,dengekurdistan.nu,"Dengê Kurdistan – ""Azadî""",English,Other,200,crawl,General,,2026-02-12 15:15:51
https://dengi.io,dengi.io,,Unknown,Other,200,variation,General,,2026-02-12 15:15:51
https://dengi.online,dengi.online,dengi.online - dengi Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:15:51
https://dengi.org,dengi.org,,Unknown,Other,200,variation,General,,2026-02-12 15:15:52
https://dengi.xyz,dengi.xyz,,Unknown,Other,200,variation,General,,2026-02-12 15:15:52
https://dengionline.net,dengionline.net,Гладиаторы: Онлайн-игра,Unknown,Other,200,variation,General,,2026-02-12 15:15:53
https://dengionline.org,dengionline.org,dengionline.org - dengionline Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:15:54
https://dengmagazine.com,dengmagazine.com,Coming Soon,Unknown,Other,200,variation,General,,2026-02-12 15:05:42
https://dengonline.com,dengonline.com,DengOnline.com is for sale | HugeDomains,English,Other,200,variation,NGO & Human Rights,,2026-02-12 15:05:42
https://dengtech.com,dengtech.com,Home | DengTech,English,Other,200,variation,Technology,,2026-02-12 15:15:54
https://dentistry.tiu.edu.iq,dentistry.tiu.edu.iq,home - Dentistry Faculty - Dentistry Faculty,English,Other,200,crawl,Education,,2026-02-12 15:05:42
https://derik.com,derik.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:42
https://dersim.net,dersim.net,Sohbet,Turkish,Other,200,variation,General,,2026-02-12 15:05:43
https://dersimtv.net,dersimtv.net,- Dersim TV,English,Other,200,variation,TV & Radio,,2026-02-12 15:05:43
https://dfns.net/,dfns.net,,Unknown,Other,200,government,Government,Democratic Federation of Northern Syria,2026-02-12T14:53:08Z
https://dianamedia.com,dianamedia.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:45
https://diananews.com,diananews.com,DianaNews.com is for sale | HugeDomains,English,Other,200,variation,News & Media,,2026-02-12 15:05:46
https://dianaonline.com,dianaonline.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:46
https://dianapost.com,dianapost.com,"Dianapost.com - the mature galleries, mom galleries,old woman,milf gallery. . Elder sex, milf at home.",English,Other,200,variation,General,,2026-02-12 15:05:47
https://dianatoday.com,dianatoday.com,DIANA TODAY – RESTORE | EQUIP | EMPOWER,English,Other,200,variation,General,,2026-02-12 15:05:47
https://dibis.com,dibis.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:54
https://dicle.com,dicle.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:54
https://diclenews.com,diclenews.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:15:55
https://dictio.kurditgroup.org,dictio.kurditgroup.org,Home | Dictio,English,Other,200,crawl,General,,2026-02-12 15:05:47
https://diyarbakir.net,diyarbakir.net,"Diyarbakır Haber, Diyarbakır Son Dakika Haberleri",Turkish,Other,200,discovered,General,,2026-02-12 14:58:27
https://diyarbakirnews.com,diyarbakirnews.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:47
https://diyarbakironline.com,diyarbakironline.com,Diyarbakır Online | Diyarbakır Son Dakika Haberleri,Turkish,Other,200,variation,General,,2026-02-12 15:05:47
https://dohuk.com,dohuk.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:55
https://dohuk.org,dohuk.org,,Unknown,Other,200,variation,General,,2026-02-12 15:15:55
https://dokan.com,dokan.com,DOKAN.COM | online shopping website in UAE for all your needs,English,Other,200,variation,General,,2026-02-12 15:15:56
https://dokan.net,dokan.net,dokan.net - dokan Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:15:56
https://dokanonline.com,dokanonline.com,,Unknown,Other,200,variation,General,,2026-02-12 15:15:56
https://drupal.koyauniversity.org,drupal.koyauniversity.org,Plesk Obsidian 18.0.75,English,Other,200,crawl,Education,,2026-02-12 15:05:48
https://duhokcihan.edu.krd,duhokcihan.edu.krd,Home || Cihan University - Duhok,English,Other,200,crawl,Education,,2026-02-12 15:15:56
https://duhoknews.com,duhoknews.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:48
https://duhoktv.com,duhoktv.com,DuhokTv.com is for sale | HugeDomains,English,Other,200,variation,TV & Radio,,2026-02-12 15:05:48
https://dukan.info,dukan.info,,Unknown,Other,200,variation,General,,2026-02-12 15:05:49
https://dukan.net,dukan.net,dukan.net - Test,Unknown,Other,200,variation,General,,2026-02-12 15:05:49
https://dukan.org,dukan.org,,Unknown,Other,200,variation,General,,2026-02-12 15:05:49
https://dukanonline.com,dukanonline.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:49
https://eajse.tiu.edu.iq,eajse.tiu.edu.iq,EURASIAN JOURNAL OF SCIENCE AND ENGINEERING,English,Other,200,crawl,Education,,2026-02-12 15:05:50
https://edu.soran.edu.iq,edu.soran.edu.iq,FACULTY OF EDUCATION,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:05:50
https://education.tiu.edu.iq,education.tiu.edu.iq,Faculty of Education - TIU,English,Other,200,crawl,Education,,2026-02-12 15:05:50
https://ejmss.tiu.edu.iq,ejmss.tiu.edu.iq,Eurasian Journal of Management & Social Sciences  - Open Access,English,Other,200,crawl,Education,,2026-02-12 15:05:50
https://ejnm.hmu.edu.krd,ejnm.hmu.edu.krd,Erbil Journal of Nursing and Midwifery,English,Other,200,crawl,Education,,2026-02-12 15:15:57
https://ekurd.de,ekurd.de,ekurd.de jetzt kaufen!,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://ekurd.us11.list-manage.com,ekurd.us11.list-manage.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://welat.me,elat.me,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:59
https://elazigmedia.com,elazigmedia.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:50
https://elazigonline.com,elazigonline.com,Elazığ Online - Elazığ Haber - Son Dakika Elazığ Haberleri,Turkish,Other,200,variation,General,,2026-02-12 15:15:57
https://elazigtv.com,elazigtv.com,,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:05:51
https://email.tiu.edu.iq,email.tiu.edu.iq,Academic Staff | Academic Staff,English,Other,200,crawl,Education,,2026-02-12 15:15:57
https://eng.soran.edu.iq,eng.soran.edu.iq,SUN's FENG,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:05:51
https://engineering.tiu.edu.iq,engineering.tiu.edu.iq,Engineering Faculty - Tishk International University - Engineering Faculty,English,Other,200,crawl,Education,,2026-02-12 15:05:51
https://eprints.koyauniversity.org,eprints.koyauniversity.org,Welcome to Koya University Eprints - Koya University Eprints,English,Other,200,crawl,Education,,2026-02-12 15:05:51
https://epu.edu.iq/,epu.edu.iq,Home - Erbil Polytechnic University,English,Other,200,universities,Education,Erbil Polytechnic University,2026-02-12T14:53:14Z
https://erbil.com,erbil.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://erbil.info,erbil.info,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://erbil.io,erbil.io,Coming Soon,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://erbil.org,erbil.org,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:27
https://erbilchamber.org,erbilchamber.org,Erbil - Chamber of Commerce & Industries,English,Other,200,crawl,General,,2026-02-12 15:05:51
https://erbilmarathon.com/,erbilmarathon.com,,Unknown,Other,200,sports,Sports,Erbil Marathon,2026-02-12T14:53:29Z
https://erbilnews.com,erbilnews.com,أخبار أربيل - Erbil News,Arabic,Other,200,variation,News & Media,,2026-02-12 15:05:51
https://erbilpost.com,erbilpost.com,Hostinger Horizons,English,Other,200,variation,General,,2026-02-12 15:05:51
https://erbiltoday.com,erbiltoday.com,Parked Domain name on Hostinger DNS system,English,Other,200,variation,General,,2026-02-12 15:05:51
https://ergani.com,ergani.com,Ergani Gündem - Ergani,Turkish,Other,200,variation,General,,2026-02-12 15:15:58
https://erp.mohe.gov.krd,erp.mohe.gov.krd,ÙÛØ²Ø§Ø±ÛØªÛ Ø®ÙÛÙØ¯ÙÛ Ø¨Ø§ÚµØ§ Ù ØªÙÛÚÛÙÛÙÛÛ Ø²Ø§ÙØ³ØªÛ,Unknown,Other,200,crawl,Government,,2026-02-12 15:05:52
https://eruh.net,eruh.net,Coming Soon,Unknown,Other,200,variation,General,,2026-02-12 15:15:58
https://etudeskurdes.org,etudeskurdes.org,Études kurdes - revue semestrielle de recherches,English,Other,200,crawl,General,,2026-02-12 15:05:52
https://ezidi.news,ezidi.news,Главная страница,English,Other,200,discovered,General,SSL warning,2026-02-12 14:58:27
https://ezidimedia.net,ezidimedia.net,ezidimedia.net,English,Other,200,variation,News & Media,,2026-02-12 15:15:58
https://ezidinews.ct.ws,ezidinews.ct.ws,,Unknown,Other,200,crawl,News & Media,,2026-02-12 15:05:52
https://eziditimes.com,eziditimes.com,Welcome to Ezidi Times –,English,Other,200,variation,Religious,,2026-02-12 15:15:59
https://fa.kurdistanukurd.com,fa.kurdistanukurd.com,کوردستان و کورد – وبسایت مرکزی حزب دمکرات کردستان ایران,Persian,Other,200,crawl,General,,2026-02-12 15:05:52
https://fa.kurdistanukurd.org,fa.kurdistanukurd.org,کوردستان و کورد – وبسایت مرکزی حزب دمکرات کردستان ایران,Persian,Other,200,crawl,General,,2026-02-12 15:05:52
https://farukmedicalcity.com/,farukmedicalcity.com,Faruk Medical City - Excellence in Human Care,English,Other,200,health,Health,Faruk Medical City,2026-02-12T14:53:28Z
https://ferheng.com/,ferheng.com,,Unknown,Other,200,cultural,Culture & Reference,Ferheng Kurdish dictionary (com),2026-02-12T14:53:16Z
https://ferheng.org/,ferheng.org,FerhengUi,English,Other,200,cultural,Culture & Reference,Ferheng Kurdish dictionary (org),2026-02-12T14:53:16Z
https://files.thekurdistani.com,files.thekurdistani.com,PM77TOTO # Link Deposit Pulsa Dengan Pelayanan Terbaik,English,Other,200,crawl,General,,2026-02-12 15:05:52
https://gali.io,gali.io,,Unknown,Other,200,variation,General,,2026-02-12 15:15:59
https://galicenter.com,galicenter.com,GALI - Global Academy of Language Immersion,English,Other,200,variation,General,,2026-02-12 15:15:59
https://galifood.com,galifood.com,,Unknown,Other,200,variation,Food & Lifestyle,,2026-02-12 15:15:59
https://galigroup.com,galigroup.com,Galigroup Trasporti e Logistica,English / Turkish,Other,200,variation,General,,2026-02-12 15:15:59
https://galihealth.com,galihealth.com,GaliHealth.com,English,Other,200,variation,Health,SSL warning,2026-02-12 15:15:59
https://galimarket.com,galimarket.com,galimarket.com for sale | Spaceship.com,English,Other,200,variation,E-Commerce,,2026-02-12 15:15:59
https://galimedia.com,galimedia.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:16:00
https://galimusic.org,galimusic.org,,Unknown,Other,200,variation,Culture & Arts,,2026-02-12 15:16:00
https://galinet.com,galinet.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:00
https://galinet.net,galinet.net,,Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:16:01
https://galinews.com,galinews.com,GaliNews.com is for sale | HugeDomains,English,Other,200,variation,News & Media,,2026-02-12 15:16:01
https://galishop.com,galishop.com,GaliShop.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:01
https://galistore.net,galistore.net,GALI STORE,Turkish / English,Other,200,variation,E-Commerce,,2026-02-12 15:16:01
https://galitech.com,galitech.com,GaliTech.com is for sale | HugeDomains,English,Other,200,variation,Technology,,2026-02-12 15:16:02
https://galitech.net,galitech.net,Galitech - Servicios Infórmaticos,English,Other,200,variation,Technology,,2026-02-12 15:16:02
https://galitravel.com,galitravel.com,GaliTravel.com is for sale | HugeDomains,English,Other,200,variation,Tourism,SSL warning,2026-02-12 15:16:02
https://genç.com,genç.com,genÃ§.com for sale | Spaceship.com,English,Other,200,variation,General,,2026-02-12 15:16:03
https://gorani.net,gorani.net,Website Builder – CloudyHost®,Unknown,Other,200,discovered,General,,2026-02-12 14:58:34
https://gorran.com,gorran.com,Gorran.com - Business Domain for Sale,English,Other,200,variation,Political,,2026-02-12 15:16:03
https://gorran.org,gorran.org,Parked Domain name on Hostinger DNS system,English,Other,200,variation,Political,,2026-02-12 15:16:03
https://gorranmusic.com,gorranmusic.com,Gorran,English,Other,200,variation,Political,,2026-02-12 15:16:03
https://gulan-media.com/,gulan-media.com,ดูบอลสด888 – ศูนย์รวมความมันส์ ครบทุกลีก ถ่ายทอดชัด รวดเร็วทันใจ สุดคุ้มทุกแมตช์,English,Other,200,known_media,News & Media,Gulan Media,2026-02-12T14:52:50Z
https://gulan.net,gulan.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:04
https://gulan.online,gulan.online,,Unknown,Other,200,variation,General,,2026-02-12 15:16:04
https://gulan.org,gulan.org,,Unknown,Other,200,variation,General,,2026-02-12 15:16:04
https://gulistanradio.com,gulistanradio.com,gulistanradio.com,English,Other,200,variation,TV & Radio,,2026-02-12 15:16:05
https://gund.com,gund.com,"GUND: Official Home of Huggable Teddy Bears & Stuffed Toys Since 1898
 – Gund",English,Other,200,variation,General,,2026-02-12 15:16:05
https://gundgroup.org,gundgroup.org,,Unknown,Other,200,variation,General,,2026-02-12 15:16:05
https://gurpinar.com,gurpinar.com,Gurpinar.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:16:06
https://gurpinar.net,gurpinar.net,Onur Gürpınar – Projects Manager,English,Other,200,variation,General,,2026-02-12 15:16:06
https://hakkari.com,hakkari.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:53
https://halabjah.com,halabjah.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:07
https://halabjamemorial.org,halabjamemorial.org,Halabja Memorial – In Memory of a Tragedy,English,Other,200,crawl,General,,2026-02-12 15:16:07
https://hani.info,hani.info,,Unknown,Other,200,variation,General,,2026-02-12 15:16:07
https://hani.net,hani.net,الرئيسية - هاني سندي,Arabic,Other,200,variation,General,,2026-02-12 15:16:07
https://haninews.com,haninews.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:16:07
https://hanionline.com,hanionline.com,Hani Online,English,Other,200,variation,General,,2026-02-12 15:16:07
https://harikar.org/,harikar.org,Harikar NGO - Home Page,English,Other,200,ngo,NGO & Human Rights,Harikar NGO,2026-02-12T14:53:27Z
https://harir.net,harir.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:07
https://harsin.net,harsin.net,Index of /,Unknown,Other,200,variation,General,,2026-02-12 15:16:07
https://hasaka.com,hasaka.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:53
https://havin.com,havin.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:07
https://havin.org,havin.org,صفحه اصلی هاوین - هاوین,Persian,Other,200,variation,General,,2026-02-12 15:16:08
https://havin.xyz,havin.xyz,The havin,English,Other,200,variation,General,,2026-02-12 15:16:08
https://havingroup.com,havingroup.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:08
https://havinmag.com,havinmag.com,صفحه خانه - هاوین مگ,Persian,Other,200,variation,General,,2026-02-12 15:16:08
https://hawar.org,hawar.org,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:35
https://hawarcenter.com,hawarcenter.com,,English,Other,200,variation,News & Media,SSL warning,2026-02-12 15:16:09
https://hawarnet.com,hawarnet.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:53
https://hawija.com,hawija.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:09
https://hawler.com,hawler.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:53
https://hawler.info/,hawler.info,,Unknown,Other,200,ecommerce,E-Commerce,Hawler city info,2026-02-12T14:53:23Z
https://hawler.net,hawler.net,,Unknown,Other,200,variation,General,,2026-02-12 15:05:54
https://hawpshti.org,hawpshti.org,,Unknown,Other,200,variation,General,,2026-02-12 15:16:09
https://hawramani.com/,hawramani.com,Ikram Hawramani's Website,Arabic / Persian,Other,200,religious,Religious,Hawramani Islamic studies,2026-02-12T14:53:21Z
https://hazronews.com,hazronews.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:16:10
https://hewal.com,hewal.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:10
https://hewal.org,hewal.org,Kaliteli IRC Sohbet – Hewal.org | Bedava Sohbet Odaları & Mobil Chat,Turkish,Other,200,variation,General,,2026-02-12 15:16:10
https://hewaltech.com,hewaltech.com,HeWalTech - HeWalTech,Turkish,Other,200,variation,Technology,,2026-02-12 15:16:11
https://hewler.com,hewler.com,Unlocking the Power of Hewler: A Guide to [Topic],English,Other,200,discovered,General,SSL warning,2026-02-12 14:58:35
https://hfrk.com,hfrk.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://hfrk.net,hfrk.net,Home - Hengfeng Ruike Custom Embedded Designs & Manufacturing Solutions,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://hih-iq.com/,hih-iq.com,HIH | Health International Hospital – نەخۆشخانەی هێڵس ئینتەرناشناڵ,English,Other,200,health,Health,HIH Iraq hospital,2026-02-12T14:53:28Z
https://hmu.edu.krd/,hmu.edu.krd,Hawler Medical University - Hawler Medical University,English,Other,200,universities,Education,Hawler Medical University,2026-02-12T14:53:14Z
https://hozat.com,hozat.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:11
https://huj.uoh.edu.iq,huj.uoh.edu.iq,Halabja University Journal,English,Other,200,crawl,Education,,2026-02-12 15:16:12
https://icpahd.epu.edu.iq,icpahd.epu.edu.iq,ICPAHD 2025 | EPU – International Conference on Pharmaceutical and applied Healthcare Development,English,Other,200,crawl,Education,,2026-02-12 15:05:54
https://identity.lfu.edu.krd,identity.lfu.edu.krd,- LFU,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://idil.org,idil.org,,Unknown,Other,200,variation,General,,2026-02-12 15:16:12
https://idilnews.com,idilnews.com,Idil News – idilnews.com,English,Other,200,variation,News & Media,,2026-02-12 15:16:12
https://idilonline.com,idilonline.com,İdilonline – Blog,Turkish,Other,200,variation,General,,2026-02-12 15:16:12
https://ijsses.tiu.edu.iq,ijsses.tiu.edu.iq,International Journal of Social Sciences & Educational Studies,English,Other,200,crawl,Education,,2026-02-12 15:05:55
https://ilam.net,ilam.net,,Unknown,Other,200,variation,General,,2026-02-12 15:05:55
https://ilam.org,ilam.org,Bienvenido al ILAM - ILAM,Turkish,Other,200,variation,General,,2026-02-12 15:05:56
https://ilampress.com,ilampress.com,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:05:56
https://ilamtv.com,ilamtv.com,ilamtv,Turkish,Other,200,variation,TV & Radio,,2026-02-12 15:05:57
https://irbil.com,irbil.com,,Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:16:13
https://irbil.net,irbil.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:13
https://irbil.org,irbil.org,irbil.org - This website is for sale! - irbil Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:16:13
https://iro.tiu.edu.iq,iro.tiu.edu.iq,Home - IRO,English,Other,200,crawl,Education,,2026-02-12 15:05:58
https://islamkurd.com/,islamkurd.com,,Unknown,Other,200,religious,Religious,Islam Kurd,2026-02-12T14:53:21Z
https://jin.io,jin.io,,Unknown,Other,200,variation,General,,2026-02-12 15:05:58
https://jin.tv,jin.tv,,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:05:58
https://jinblog.org,jinblog.org,jin blog,English,Other,200,variation,Blogs & Forums,,2026-02-12 15:05:58
https://jindev.com,jindev.com,,Unknown,Other,200,variation,Technology,,2026-02-12 15:16:13
https://jinfm.com,jinfm.com,JinFm.com is for sale | HugeDomains,English,Other,200,variation,TV & Radio,,2026-02-12 15:05:59
https://jinfm.net,jinfm.net,ä¸å»é¯¨é¸,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:05:59
https://jinhealth.com,jinhealth.com,JinHealth.com is for sale | HugeDomains,English,Other,200,variation,Health,SSL warning,2026-02-12 15:16:14
https://jinmag.com,jinmag.com,jinmag.com —  Domain default page,English,Other,200,variation,General,,2026-02-12 15:05:59
https://jinmagazine.com,jinmagazine.com,JinMagazine.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:05:59
https://jinmedia.com,jinmedia.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://jinmusic.com,jinmusic.com,,Unknown,Other,200,variation,Culture & Arts,,2026-02-12 15:16:14
https://jinonline.com,jinonline.com,,Unknown,Other,200,variation,General,,2026-02-12 15:05:59
https://jinpost.com,jinpost.com,JinPost.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:05:59
https://jinshop.com,jinshop.com,jinshop.com - This website is for sale! - jinshop Resources and Information.,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:14
https://jinsport.com,jinsport.com,JinSport.com is for sale | HugeDomains,English,Other,200,variation,Sports,,2026-02-12 15:16:15
https://jinstore.com,jinstore.com,JinStore.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,SSL warning,2026-02-12 15:16:15
https://jintech.com,jintech.com,Jin Technologies Private Limited – Jintech,English,Other,200,variation,Technology,,2026-02-12 15:16:15
https://jintv.net,jintv.net,/ku/,English,Other,200,variation,TV & Radio,,2026-02-12 15:06:00
https://jinweb.com,jinweb.com,JinWeb.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:00
https://jiyan.com,jiyan.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:00
https://jiyan.news,jiyan.news,Jiyan News - Hakikatin Peşinde,Turkish,Other,200,variation,News & Media,,2026-02-12 15:16:15
https://jiyan.org,jiyan.org,Home - Jiyan Foundation For Human Rights,English,Other,200,variation,General,,2026-02-12 15:06:01
https://jiyanstore.com,jiyanstore.com,Jiyan LLC | Smart Living Solutions – Enhancing Lives with Modern & Trusted Products,English,Other,200,variation,E-Commerce,SSL warning,2026-02-12 15:16:15
https://jiyantech.com,jiyantech.com,JiyanTech,English,Other,200,variation,Technology,,2026-02-12 15:16:16
https://journal.lfu.edu.krd,journal.lfu.edu.krd,Index of /,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://journals.cihanuniversity.edu.iq,journals.cihanuniversity.edu.iq,Portal of Cihan University-Erbil Scientific Journals,English,Other,200,crawl,Education,,2026-02-12 15:16:16
https://journals.epu.edu.iq,journals.epu.edu.iq,Mitanni Journal of Humanitarian Sciences,English,Other,200,crawl,Education,,2026-02-12 15:06:01
https://journals.soran.edu.iq,journals.soran.edu.iq,Twejer Journal,English,Other,200,crawl,Education,,2026-02-12 15:06:01
https://journals.tiu.edu.iq,journals.tiu.edu.iq,Home - TIU JOURNALS,English,Other,200,crawl,Education,,2026-02-12 15:06:02
https://journals.uhd.edu.iq,journals.uhd.edu.iq,Portal of UHD Academic Journals,English,Other,200,crawl,Education,,2026-02-12 15:06:02
https://jwan.org,jwan.org,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://kalar.com,kalar.com,,English,Other,200,variation,General,,2026-02-12 15:06:02
https://kamyaran.com,kamyaran.com,kamyaran.com,English,Other,200,variation,General,,2026-02-12 15:06:02
https://kangavar.com,kangavar.com,kangavar.com,English,Other,200,variation,General,SSL warning,2026-02-12 15:16:16
https://karliova.com,karliova.com,Karliova.com is for sale | HugeDomains,English,Other,200,variation,General,SSL warning,2026-02-12 15:16:16
